X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.7575613968094,43.5810581549592,127908296,10000000085,AIDS Bureau,AT site,Region of Peel Public Health - Meadowvale Clinic,,,,6975 Meadowvale Town Centre Circle,Unit 3,Practice Location,Mississauga,L5N2W7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753696
-80.520836928231,43.4629189980895,127908297,10000000086,AIDS Bureau,AT site,Region of Waterloo Public Health,,,,99 Regina Street South,2nd Floor,Practice Location,Waterloo,N2J4V3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753697
-81.2483554139339,42.9831221787244,127908298,10000000087,AIDS Bureau,CBAESP,Regional HIV/AIDS Connection,,,,186 King Street,Unit 30,Practice Location,London,N6A1C7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753698
-80.9924999819505,46.4910999808435,127908299,10000000088,AIDS Bureau,"CBAESP, HCV Team",Réseau Access Network,,,,111 rue Larch Street,Unit/bureau 401,Practice Location,Sudbury,P3E4T5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753699
-79.5721966500604,43.7193357878718,127908300,10000000089,AIDS Bureau,AT site,Rexdale Community Health Centre,,,,8 Taber Road,,Practice Location,Toronto,M9W3A4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753700
-75.6835152342353,45.4293038568196,127908301,10000000090,AIDS Bureau,"CBAESP, AT Site, HIV Outpatient Clinic",Sandy Hill Community Health Centre,,,,221 Nelson Street,,Practice Location,Ottawa,K1N1C7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753701
-80.5213362289026,43.4686107990623,127908302,10000000091,AIDS Bureau,HCV Team,Sanguen Health Centre,,,,29 Young Street East,,Practice Location,Waterloo,N2J2L4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753702
-81.3440880883776,44.5146752384142,127908303,10000000092,AIDS Bureau,CBAESP,"Saugeen First Nation No. 29, Mino Bimaadsawin Health Centre",,,,57 Mason Drive,R.R. 1,Practice Location,Southampton,N0L2L0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753703
-79.2877034649592,43.7837300123883,127908304,10000000093,AIDS Bureau,AT site,Scarborough Centre for Healthy Communities,,,,4002 Sheppard Avenue East,Suite 401,Practice Location,Toronto,M1S4R5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753704
-80.1492491974613,45.4350312523886,127908305,10000000094,AIDS Bureau,CBAESP,Shawanaga First Nation Healing Centre,,,,19 Shebeshekong Road,R.R. 1,Practice Location,Nobel,P0G1G0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753705
-79.3720173811789,43.6622990871874,127908306,10000000095,AIDS Bureau,"HCV Team, AT Site",Sherbourne Health Centre,,,,333 Sherbourne Street,,Practice Location,Toronto,M5A2S5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753706
-79.3877343857352,43.6570956855451,127908307,10000000096,AIDS Bureau,HIV Outpatient Clinic,"Sick Kids Hospital, HIV Comprehensive Care Program",,,,555 University Avenue,,Practice Location,Toronto,M5G1X8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753707
-79.6864302494345,44.4107540022747,127908308,10000000097,AIDS Bureau,"CBAESP, AT Site",Simcoe Muskoka District Health Unit,,,,15 Sperling Drive,,Practice Location,Barrie,L4M6K9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753708
-91.9168770793198,50.0981714840584,127908309,10000000098,AIDS Bureau,"CBAESP, HCV Team",Sioux Lookout First Nations Health Authority,,,,54 Front Street,Postal Office Box 1300,Practice Location,Sioux Lookout,P8T1A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753709
-80.1169394658442,43.0703456479698,127908310,10000000099,AIDS Bureau,CBAESP,Six Nations of The Grand River,,,,1695 Chiefswood Road,Postal Office Box 5000,Practice Location,Ohsweken,N0A1M0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753710
-75.7099070412642,45.4090291522465,127908311,10000000100,AIDS Bureau,"CBAESP, AT Site",Somerset West Community Health Centre,,,,55 Eccles Street,,Practice Location,Ottawa,K1R6S3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753711
-79.3392023706073,43.6611432885044,127908312,10000000101,AIDS Bureau,"CBAESP, HCV Team",South Riverdale Community Health Centre,,,,955 Queen Street East,,Practice Location,Toronto,M4M3P3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753712
-75.6750515279238,45.3879827501187,127908313,10000000102,AIDS Bureau,AT site,South-East Ottawa Community Health Centre,,,,1355 Bank Street,Suite 600,Practice Location,Ottawa,K1H8K7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753713
-81.2550324176529,43.0012599816018,127908314,10000000103,AIDS Bureau,"CBAESP, HIV Outpatient Clinic",St. Joseph's Health Care London,,,,268 Grosvenor Street,,Practice Location,London,N6A4V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753714
-79.3783211824399,43.653767785397,127908315,10000000104,AIDS Bureau,HIV Outpatient Clinic,"St. Michael's Hospital, Positive Care Clinic",,,,30 Bond Street,"North Wing, 4th Floor, Cardinal Carter",Practice Location,Toronto,M5B1W8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753715
-79.4037583907724,43.6562552846544,127908316,10000000105,AIDS Bureau,CBAESP,St. Stephen's Community House,,,,91 Bellevue Avenue,,Practice Location,Toronto,M5T2N8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753716
-80.9997879846143,46.4937764808863,127908317,10000000106,AIDS Bureau,CBAESP,Sudbury Action Centre for Youth,,,,95 Pine Street,,Practice Location,Sudbury,P3C1W9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753717
-80.9984433811384,46.4662151765647,127908318,10000000107,AIDS Bureau,"CBAESP, AT Site",Sudbury and District Health Unit,,,,1300 Paris Street,,Practice Location,Sudbury,P3E3A3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753718
-79.3728748867865,43.7228456977704,127908319,10000000108,AIDS Bureau,HIV Outpatient Clinic,"Sunnybrook Health Sciences Centre, Medical Outpatient Clinic",,,,2075 Bayview Avenue,Room H266,Practice Location,Toronto,M4N3M5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753719
-79.4684109145385,43.69192918791,127908320,10000000109,AIDS Bureau,CBAESP,Syme-Woolner Neighbourhood and Family Centre,,,,2468 Eglinton Avenue West,,Practice Location,Toronto,M6M5E2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753720
-82.9968035949573,42.3016777722248,127908321,10000000110,AIDS Bureau,HIV Outpatient Clinic,Tecumseh Byng Clinic Program,,,,2085 Tecumseh Road East,,Practice Location,Windsor,M8W1E3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753721
-79.3925060907871,43.6971736923575,127908323,10000000112,AIDS Bureau,CBAESP,Teresa Group Child and Family Aid,,,,124 Merton Street,Suite 104,Practice Location,Toronto,M4S2Z2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753723
-79.8649843022429,43.2551070924873,127908324,10000000113,AIDS Bureau,CBAESP,The AIDS Network,,,,140 King Street East,"Suite 101, Lower Level",Practice Location,Hamilton,L8N1B2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753724
-75.647625619952,45.4012239535343,127908325,10000000114,AIDS Bureau,HCV Team,The Ottawa Hospital Department of Medicine Division of Infectious Diseases,,,,501 Smyth Road South,"Postal Office Box 223, econd Floor",Practice Location,Ottawa,K1H8L6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753725
-89.2588507655249,48.4005715583749,127908326,10000000115,AIDS Bureau,"CBAESP, AT Site",Thunder Bay District Health Unit,,,,999 Balmoral Street,,Practice Location,Thunder Bay,P7B6E7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753726
-79.3248581685541,43.6898712942126,127908327,10000000116,AIDS Bureau,HIV Outpatient Clinic,"Toronto East General Hospital, Immunodeficiency Clinic",,,,825 Coxwell Avenue,,Practice Location,Toronto,M4C3E7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753727
-79.3717658810225,43.6614321870469,127908328,10000000117,AIDS Bureau,CBAESP,Toronto People With AIDS Foundation,,,,200 Gerrard Street East,2nd Floor,Practice Location,Toronto,M5A2E6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753728
-79.4522761063047,43.6569354825214,127908329,10000000118,AIDS Bureau,AT site,"Toronto Public Health, Crossways Sexual Health Clinic",,,,2340 Dundas Street West,,Practice Location,Toronto,M6P4A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753729
-79.2575788543751,43.772887811885,127908330,10000000119,AIDS Bureau,AT site,"Toronto Public Health, Scarborough Sexual Health Clinic",,,,160 Borough Drive,,Practice Location,Toronto,M1P4N8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753730
-79.37937698302,43.6565356858342,127908331,10000000120,AIDS Bureau,AT site,"Toronto Public Health, The Works",,,,277 Victoria Street,Main Floor,Practice Location,Toronto,M5B1W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753731
-79.4449407094918,43.7195258938392,127908333,10000000122,AIDS Bureau,"CBAESP, AT Site",Unison Health and Community Services,,,,12 Flemington Road,,Practice Location,Toronto,M6A2N4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753733
-79.3883688860757,43.6586659857915,127908334,10000000123,AIDS Bureau,HCV Team,University Health Network Toronto General Hospital,,,,200 Elizabeth Street,"Unit 9EN, Tgh",Practice Location,Toronto,M5G2C4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753734
-75.6803352325396,45.4217548556649,127908335,10000000124,AIDS Bureau,HIV Outpatient Clinic,"University of Ottawa Health Services, Family Health Team",,,,100 Marie Curie,suite 300,Practice Location,Ottawa,K1N6N5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753735
-82.5335961776933,42.5828859450508,127908337,10000000126,AIDS Bureau,CBAESP,"Walpole Island First Nation, Bkejwanong Territory",,,,R.R. 3,,Practice Location,Wallaceburg,N8A4K9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753737
-79.2781233548705,43.7039523988467,127908338,10000000127,AIDS Bureau,CBAESP,Warden Woods Community Centre,,,,74 Firvalley Court,,Practice Location,Toronto,M1L1N9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753738
-79.8729709043163,43.2498686911879,127908339,10000000128,AIDS Bureau,HCV Team,Wayside House of Hamilton,,,,15 Charlton Avenue West,,Practice Location,Hamilton,L8P2B8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753739
-79.7120732954127,43.7280688828467,127908340,10000000129,AIDS Bureau,"HCV Team, HIV Outpaitient Clinic",Wellfort Community Health Centre,,,,40 Finchgate Boulevard,Suite 224,Practice Location,Brampton,L6T3J1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753740
-80.2337433429538,43.5248813226385,127908558,10000000130,AIDS Bureau,AT site,Wellington-Dufferin-Guelph Health Unit,,,,160 Chancellors Way,,Practice Location,Guelph,N1G0E1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753741
-82.9968035949573,42.3016777722248,127908559,10000000131,AIDS Bureau,"CBAESP, AT Site",Windsor Regional Hospital,,,,2085 Tecumseh Road East,,Practice Location,Windsor,N8W1E3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753742
-83.0300537052795,42.3028186707662,127908560,10000000132,AIDS Bureau,HCV Team,Windsor-Essex Community Health Centre,,,,1361 Ouellette Avenue,Suite 101,Practice Location,Windsor,N8X1J6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753743
-79.3827512845486,43.6616774865807,127908561,10000000133,AIDS Bureau,"CBAESP, AT site",Women's Health in Women's Hands,,,,2 Carlton Street,Suite 500,Practice Location,Toronto,M5B1J3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753744
-79.4279276149909,43.8426737161738,127908562,10000000134,AIDS Bureau,AT site,York Region Public Health Services,,,,50 High Tech Road,2nd Floor,Practice Location,Richmond Hill,L4B4N7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753745
-79.5033854178877,43.6034991707614,127908563,302,Community Health Centre,Site,Lakeshore Area Multi-Service Project Inc,,TORONTO Lakeshore Multi-Service,,185 Fifth Street,,,Toronto,M8V2Z5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753746
-75.7334211468748,45.3833177468637,127908564,365,Community Health Centre,Site,Carlington Community Health Centre,,OTTAWA Carlington CHC,,900 Merivale Road,,,Ottawa,K1Z5Z8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753747
-76.029379904519,44.9071257524995,127908565,400,Community Health Centre,Site,North Lanark County Community Health Centre Inc.,,LANARK County Health,,88 Cornelia Street West,,,Smiths Falls,K0G1K0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753748
-83.0259922041092,42.3036763711211,127908566,403,Community Health Centre,Site,"Canadian Mental Health Association,  Windsor-Essex County Branch",,WINDSOR CMHA Windsor-Essex County,,1400 Windsor Avenue,,,Windsor,N8X3L9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753749
-75.6836000342698,45.429380356829,127908567,542,Community Health Centre,Site,Sandy Hill Community Health Centre,,OTTAWA Sandy Hill Health Centre,,221 Nelson Street,,,Ottawa,K1N1C7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753750
-75.6977578377825,45.4154622538568,127908568,565,Community Health Centre,Site,Centretown Community Health Centre,,OTTAWA Centretown Health Centre,,420 Cooper Street,,,Ottawa,K2P2N6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753751
-77.7629933173425,45.3997803604888,127908569,768,Community Health Centre,Site,St Francis Memorial Hospital,,BARRY'S BAY St Francis,,Siberia Road,Postal Office Box 129,,Hastings Highlands,K0J1B0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753752
-75.7831363621728,45.3694983424045,127908570,2000,Community Health Centre,Site,Pinecrest-Queensway Community Health Centre,,OTTAWA Pinecrest-Queensway CHC,,chemin Richmond Road,1365,,Ottawa,K2B6R7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753753
-79.3698089797635,43.6542119858695,127908571,2001,Community Health Centre,Site,Anishnawbe Health Toronto Community Health Centre,,TORONTO Anishnawbe Health Comm Hlth,,225 Queen Street East,,,Toronto,M5A1S4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753754
-76.4981225042148,44.2556777190351,127908572,2002,Community Health Centre,Site,Kingston Community Health Centres,,KINGSTON-CHC,,400 Elliott Avenue,,,Kingston,K7K6M9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753755
-78.738329639274,44.3529625368548,127908573,4011,Community Health Centre,Site,Community Care City of Kawartha Lakes,,KAWARTHA LAKES Community Care,,34 Cambridge Street South,2nd Floor,,Kawartha Lakes,K9V3B8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753756
-79.2157277380205,43.7390368078864,127908574,4200,Community Health Centre,Site,Scarborough Centre for Healthy Communities,,TORONTO Scarb Ctr for Healthy Comm,,3545 Kingston Road,,,Toronto,M1M1R6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753757
-75.6750515279238,45.3879827501187,127908575,4355,Community Health Centre,Site,South-East Ottawa Community Health Centre,,OTTAWA South-East Ottawa CHC,,1355 Bank Street,Suite 600,,Ottawa,K1H8K7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753758
-81.2297438086348,42.9890247806659,127908576,4500,Community Health Centre,Site,London Intercommunity Health Centre,,LONDON Intercommunity Health Centre,,659 Dundas Street East,,,London,N5W2Z1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753759
-81.6473440041549,42.5982005912298,127908577,4529,Community Health Centre,Site,West Elgin Community Health Centre,,WEST ELGIN Community Health Centre,,153 Main Street,Postal Office Box 761,,West Elgin,N0L2P0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753760
-79.674695762458,47.5087908098066,127908578,4585,Community Health Centre,Site,Centre De Sante Communautaire Du Temiskaming,,NEW LISKEARD Centre De Sante Commu,,83 Avenue Whitewood,Code Postal 38,,Temiskaming Shores,P0J1P0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753761
-79.454833808332,43.670676384814,127908579,4715,Community Health Centre,Site,Davenport Perth Neighbourhood Centre,,TORONTO Davenport Perth,,1900 Davenport Road,,,Toronto,M6N1B7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753762
-75.7063439404678,45.4135608531705,127908580,4769,Community Health Centre,Site,Somerset West Community Health Centre - Yet Keen Seniors,,OTTAWA Somerset West Comm.,,211 Bronson Avenue,,,Ottawa,K1R6H5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753763
-82.4193095137882,49.4148623424928,127908581,4806,Community Health Centre,Site,Centre De Santé Communautaire de Kapuskasing et région,,KAPUSKASING CSC,,27 Avenue Kolb,,,Kapuskasing,P5N1G2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753764
-78.9715101889593,42.9040956706796,127908582,8000,Community Health Centre,Site,Bridges Community Health Centre,,FORT ERIE Bridges CHC,,1485 Garrison Road,,,Fort Erie,L2A1P8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753765
-79.3326131727854,43.7098213973539,127908583,8001,Community Health Centre,Site,Flemingdon Health Centre,,DON MILLS Flemingdon CHC,,10 Gateway Boulevard,,,Toronto,M3C3A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753766
-77.316689589334,44.4744768219808,127908584,8002,Community Health Centre,Site,Gateway Community Health Centre,,TWEED Gateway CHC,,41 McClellan Street,"Unit 99, Bag Service",,Tweed,K0K3J0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753767
-81.4824104211129,43.3545724324656,127908585,8003,Community Health Centre,Site,Grand Bend Area Community Health Centre,,GRAND BEND Area CHC,,69 Main Street South,Postal Office Box 1269,,Exeter,N0M1T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753768
-74.7315972855263,45.0291908270621,127908586,8004,Community Health Centre,Site,Centre De Santé Communautaire De L'estrie,,CORNWALLÂ  L'Estrie CHC,,841 Sydney Street,,,Cornwall,K6H5R6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753769
-89.2374570574186,48.3912113585863,127908587,8005,Community Health Centre,Site,Norwest Community Health Centre,,THUNDER BAY Norwest CHC,,525 Simpson Street,,,Thunder Bay,P7C3J6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753770
-79.488442116151,43.6378434774888,127908588,8006,Community Health Centre,Site,Regent Park Community Health Centre,,TORONTO Regent Park CHC,,150 Berry Road,,,Toronto,M8Y1W3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753771
-79.3992916940609,43.709738794246,127908589,8007,Community Health Centre,Site,Stonegate Community Health Centre,,TORONTO Stonegate CHC,,2398 Yonge Street,,,Toronto,M4P2H4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753772
-83.0704487173118,42.2986427680064,127908590,8009,Community Health Centre,Site,Windsor Essex Community Health Centre,,WINDSOR Essex CHC,,749 Felix Avenue South,"Postal Office Box 7391, andwich Windsor",,Windsor,N9C4E9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753773
-79.3827512845486,43.6616774865807,127908591,8010,Community Health Centre,Site,Women's Health in Women's Hands Community Health Centre,,TORONTO Women's Health In Women's,,2 Carlton Street,Suite 500,,Toronto,M5B1J3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753774
-79.5106264306882,43.7222694912599,127908592,8011,Community Health Centre,Site,Black Creek Community Health Centre,,TORONTO Black Creek CHC,,2202 Jane Street 5,Toronto,,Toronto,M3M1A4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753775
-79.8839754446194,44.7477463502201,127908594,8014,Community Health Centre,Site,Centre De Santé Communautaire Chigamik Chc,,SIMCOE Centre de santé Chigamik,,344 King Street,"Postal Office Box 305, Midland",,Midland,L4R4L1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,753777
